zip,lat,lng
03884,43.27538,-71.16996
03885,43.01499,-70.90260
03886,43.86404,-71.29607
03887,43.49965,-71.07383
03890,43.80497,-71.19624
03894,43.60485,-71.17933
03901,43.29932,-70.84206
03902,43.21492,-70.62881
03903,43.14655,-70.77437
03904,43.10573,-70.72425
03905,43.08619,-70.68685
03906,43.35228,-70.77944
03907,43.25640,-70.61284
03908,43.23061,-70.75242
03909,43.16646,-70.67900
03910,43.18618,-70.60568
03911,43.14229,-70.62646
04001,43.52121,-70.91767
04002,43.48907,-70.66191
04003,43.73367,-69.97140
04005,43.49210,-70.48657
04006,43.44429,-70.34457
04008,44.04422,-69.86378
04009,44.04751,-70.74332
04010,43.93080,-70.91858
04011,43.89643,-69.97349
04015,43.97629,-70.52111
04017,43.72990,-70.08719
04019,43.69015,-70.11159
04020,43.76719,-70.80886
04021,43.79180,-70.26476
04022,43.99621,-70.81374
04024,43.83632,-70.68524
04027,43.39991,-70.91278
04029,43.90253,-70.68957
04030,43.58906,-70.69628
04032,43.84483,-70.08995
04037,44.10168,-70.94277
04038,43.70135,-70.46298
04039,43.90492,-70.36773
04040,44.14294,-70.82494
04041,43.84900,-70.83076
04042,43.63102,-70.61437
04043,43.39595,-70.57022
04046,43.42982,-70.47414
04047,43.73336,-70.89404
04048,43.68848,-70.78188
04049,43.74580,-70.69980
04050,43.68621,-70.15495
04051,44.19247,-70.88580
04055,43.97577,-70.63930
04056,43.65954,-70.88350
04057,44.10155,-70.69892
04061,43.63356,-70.73948
04062,43.79469,-70.40533
04063,43.50039,-70.39533
04064,43.52506,-70.38825
04066,43.76566,-69.96689
04068,43.83790,-70.94657
04069,43.90391,-70.18202
04071,43.92675,-70.45076
04072,43.55041,-70.46634
04073,43.41864,-70.74778
04074,43.58963,-70.36619
04076,43.55402,-70.83280
04079,43.79203,-69.97966
04083,43.46412,-70.81429
04084,43.76215,-70.56669
04085,43.77332,-70.61651
04086,43.96498,-69.95562
04087,43.56861,-70.74428
04088,44.20284,-70.72227
04090,43.33143,-70.64559
04091,43.83932,-70.74484
04092,43.70792,-70.35260
04093,43.63626,-70.53884
04095,43.62861,-70.91390
04096,43.78814,-70.15648
04097,43.84561,-70.24125
04101,43.66261,-70.25795
04102,43.65435,-70.29761
04103,43.69542,-70.28865
04105,43.74047,-70.27717
04106,43.63140,-70.28599
04107,43.58717,-70.23648
04108,43.66028,-70.18605
04109,43.63676,-70.18681
04110,43.74137,-70.18137
04210,44.08454,-70.24965
04216,44.67966,-70.84652
04217,44.37842,-70.81637
04219,44.40075,-70.55811
04220,44.34262,-70.34744
04221,44.48154,-70.27734
04222,43.95602,-70.13242
04224,44.56136,-70.41373
04226,44.59448,-70.69250
04227,44.56812,-70.29314
04228,44.43682,-70.11585
04231,44.26306,-70.87548
04234,44.62383,-70.19190
04236,44.18975,-70.14509
04237,44.49450,-70.73442
04238,44.20926,-70.38888
04239,44.51690,-70.20219
04240,44.08951,-70.17209
04250,44.02218,-70.11739
04252,44.03669,-70.05880
04253,44.41164,-70.21619
04254,44.44534,-70.13808
04255,44.34579,-70.65570
04256,44.10490,-70.40468
04257,44.55316,-70.49501
04258,44.13794,-70.33633
04259,44.23351,-70.01472
04260,43.95751,-70.29601
04261,44.56557,-70.96266
04263,44.29535,-70.13307
04265,44.28056,-70.03731
04267,44.20659,-70.79235
04268,44.22587,-70.61002
04270,44.11733,-70.52748
04271,44.26361,-70.49819
04274,44.04811,-70.39356
04275,44.70260,-70.64759
04276,44.55992,-70.62526
04280,44.11683,-70.06258
04281,44.24800,-70.49082
04282,44.26710,-70.24653
04284,44.36833,-70.06515
04285,44.68860,-70.45406
04286,44.40144,-70.86508
04287,44.07343,-69.97075
04289,44.31928,-70.52265
04290,44.46091,-70.45192
04292,44.38080,-70.44859
04294,44.63791,-70.27543
04330,44.35191,-69.74761
04342,44.08617,-69.73699
04343,44.32871,-69.89169
04344,44.26055,-69.82780
04345,44.19509,-69.79377
04346,44.23729,-69.75125
04347,44.28724,-69.81804
04348,44.21086,-69.49915
04349,44.43401,-70.06703
04350,44.17214,-69.93450
04351,44.34243,-69.86194
04352,44.46649,-69.96045
04353,44.19801,-69.61969
04354,44.39611,-69.43063
04355,44.38439,-69.95020
04357,44.11683,-69.82961
04358,44.41447,-69.53527
04359,44.17779,-69.76259
04360,44.55482,-69.99968
04363,44.31549,-69.57119
04364,44.30999,-69.96309
04401,44.84852,-68.85040
04406,45.22918,-69.59652
04408,44.89388,-68.30383
04410,45.08826,-68.90668
04411,44.86841,-68.58638
04412,44.78446,-68.73456
04413,45.56275,-67.75117
04414,45.44192,-69.11309
04415,45.40038,-69.05788
04416,44.62380,-68.74974
04417,45.23151,-68.34189
04418,45.09049,-68.46663
04419,44.80045,-69.00312
04421,44.40901,-68.81553
04422,45.07765,-69.03143
04424,45.68031,-67.87620
04426,45.21306,-69.18913
04427,44.98054,-69.01088
04428,44.80580,-68.55400
04429,44.72124,-68.61707
04430,45.63769,-68.57604
04431,44.56098,-68.67273
04434,44.76387,-69.12807
04435,44.96323,-69.12501
04438,44.59893,-68.92833
04441,45.70800,-69.61404
04442,45.50208,-69.72650
04443,45.22777,-69.35326
04444,44.72898,-68.94996
04448,45.29620,-68.71106
04449,44.99264,-68.88847
04450,44.91605,-68.92799
04451,45.60701,-68.22217
04453,45.16225,-68.76053
04454,45.55298,-67.58144
04455,45.29942,-68.25974
04456,44.87682,-68.99665
04457,45.41343,-68.47987
04459,45.58873,-68.33998
04460,45.71289,-68.52133
04461,44.95479,-68.58244
04462,45.99584,-68.92835
04463,45.28683,-68.89511
04464,45.43279,-69.30095
04468,45.02467,-68.73453
04469,44.90107,-68.66830
04471,45.91654,-67.85682
04472,44.57632,-68.66992
04473,44.88168,-68.73864
04474,44.68878,-68.76281
04475,45.18359,-68.58961
04476,44.48270,-68.70600
04478,45.88211,-69.85301
04479,45.12421,-69.28706
04481,45.24598,-69.09278
04485,45.35804,-69.63029
04487,45.38774,-68.10447
04488,44.87164,-69.11393
04489,44.91036,-68.69019
04490,45.43664,-67.86762
04491,45.57319,-67.47230
04492,45.36704,-67.68132
04493,45.23351,-68.52239
04495,45.47743,-68.33898
04496,44.65075,-68.90892
04497,45.75461,-68.06094
04530,43.88798,-69.82672
04535,44.09847,-69.62918
04537,43.87545,-69.62069
04538,43.85151,-69.62761
04539,43.97354,-69.50197
04541,43.89424,-69.47688
04543,44.02235,-69.49076
04544,43.84445,-69.58231
04547,43.97861,-69.33258
04548,43.83334,-69.74907
04551,43.98007,-69.43038
04553,44.05228,-69.56752
04554,43.86273,-69.51232
04555,44.10125,-69.48266
04556,43.97599,-69.61095
04558,43.88443,-69.51943
04562,43.77083,-69.81916
04563,44.01392,-69.25871
04564,43.92169,-69.46493
04568,43.87182,-69.55828
04570,43.80855,-69.63076
04571,43.89666,-69.67417
04572,44.12208,-69.38335
04573,43.95136,-69.55233
04574,44.26064,-69.39152
04575,43.85215,-69.66220
04576,43.81334,-69.66287
04578,43.98244,-69.69275
04579,43.95966,-69.76935
04605,44.67796,-68.37522
04606,44.54073,-67.71236
04607,44.46705,-68.08687
04609,44.39747,-68.26381
04611,44.46363,-67.62203
04612,44.23321,-68.44106
04613,44.37698,-68.02988
04614,44.40277,-68.56870
04616,44.25760,-68.55003
04617,44.35119,-68.75933
04619,45.14295,-67.21753
04622,44.75177,-67.96478
04623,44.74453,-67.73362
04624,44.42395,-67.98588
04625,44.25644,-68.26646
04626,44.66902,-67.22199
04627,44.24338,-68.61045
04628,44.87399,-67.27440
04629,44.42269,-68.50605
04630,44.86650,-67.47478
04631,44.91094,-67.00916
04634,44.65097,-68.22127
04635,44.17761,-68.34478
04637,45.19614,-67.81872
04640,44.52457,-68.28525
04642,44.33058,-68.80995
04643,44.53986,-67.82700
04644,44.41383,-68.25208
04645,44.06657,-68.61575
04646,44.25868,-68.22661
04648,44.66550,-67.59497
04649,44.55988,-67.50424
04650,44.29263,-68.72289
04652,44.81971,-67.06233
04653,44.20156,-68.33257
04654,44.75715,-67.53990
04655,44.65576,-67.37897
04657,44.96493,-67.42638
04658,44.50725,-67.87782
04660,44.33575,-68.34573
04662,44.30094,-68.29243
04664,44.53966,-68.11974
04666,44.98058,-67.22367
04667,44.98354,-67.10138
04668,45.21293,-67.58597
04669,44.40825,-68.01488
04671,45.06734,-67.14995
04673,44.31356,-68.67921
04674,44.25702,-68.45822
04675,44.30135,-68.25115
04676,44.34688,-68.63437
04677,44.47729,-68.17934
04679,44.27873,-68.32454
04680,44.47841,-67.94706
04681,44.15046,-68.64533
04683,44.23053,-68.79180
04684,44.46746,-68.50733
04685,44.14790,-68.47172
04686,44.99654,-67.69403
04691,44.76032,-67.25505
04693,44.37637,-68.09364
04694,45.11508,-67.47754
04730,46.19102,-67.86097
04732,46.32709,-68.91587
04733,45.75245,-68.40227
04734,46.47089,-67.95313
04735,46.41467,-67.86072
04736,46.91150,-68.02919
04739,46.99591,-68.67293
04740,46.63330,-67.84762
04741,47.45410,-69.21798
04742,46.77624,-67.85920
04743,47.20027,-68.61433
04745,47.28210,-68.38878
04746,47.25102,-68.14296
04747,46.00498,-68.23378
04750,46.95497,-67.85744
04756,47.32171,-68.29821
04757,46.66765,-68.16862
04758,46.55927,-67.85322
04760,46.33936,-67.95520
04761,46.11724,-67.97557
04762,46.95825,-68.12473
04763,46.07385,-68.11353
04764,46.39893,-68.58532
04765,46.15977,-68.59388
04766,46.89246,-68.21578
04768,46.82565,-68.86565
04769,46.68895,-67.99191
04772,47.23008,-68.31145
04773,47.26743,-68.22304
04774,47.07704,-69.15450
04776,45.87170,-68.32475
04777,45.84252,-68.50108
04779,47.13451,-68.33190
04780,46.23765,-68.27355
04781,47.15020,-68.61350
04783,47.04012,-68.17505
04785,47.13186,-67.97796
04786,46.79492,-68.19205
04787,46.53346,-67.96608
04841,44.13409,-69.13263
04843,44.23841,-69.06404
04847,44.24118,-69.18851
04848,44.29889,-68.91524
04849,44.31640,-69.02641
04851,43.86155,-68.88014
04852,43.76743,-69.31006
04853,44.13635,-68.86676
04854,44.07551,-69.07986
04855,43.93836,-69.26453
04856,44.18060,-69.12211
04858,44.04651,-69.15406
04859,44.00076,-69.14596
04860,43.97960,-69.21604
04861,44.10771,-69.17142
04862,44.26271,-69.27772
04863,44.06882,-68.85331
04864,44.12801,-69.24389
04901,44.54108,-69.57308
04910,44.50843,-69.44519
04911,44.76993,-69.97255
04912,44.98071,-69.68988
04915,44.46350,-69.03757
04917,44.48773,-69.83864
04918,44.51678,-69.86648
04920,45.14234,-69.85446
04921,44.56089,-69.13653
04922,44.67400,-69.38646
04923,45.02901,-69.44575
04924,44.78218,-69.54632
04925,45.21239,-69.90343
04926,44.48012,-69.51389
04927,44.66547,-69.54077
04928,44.94698,-69.25886
04929,44.77309,-69.30154
04930,45.03194,-69.32258
04932,44.69757,-69.14370
04933,44.81650,-69.23135
04936,45.35501,-70.65743
04937,44.65165,-69.66128
04938,44.66186,-70.10310
04939,45.07726,-69.15877
04940,44.62399,-70.08329
04941,44.47005,-69.28418
04942,45.07702,-69.58645
04943,44.87982,-69.52050
04944,44.68689,-69.64393
04945,45.86960,-70.26604
04947,45.04680,-70.26926
04949,44.36909,-69.33600
04950,44.82635,-69.79971
04951,44.60722,-69.07128
04952,44.41280,-69.15479
04953,44.86722,-69.21884
04955,44.64721,-69.99334
04956,44.79857,-70.09676
04957,44.70207,-69.84337
04958,44.89690,-69.91732
04961,45.13786,-70.14410
04962,44.48907,-69.62594
04963,44.58901,-69.88730
04964,44.86692,-70.77410
04965,44.84315,-69.36836
04966,44.81470,-70.42731
04967,44.76984,-69.43375
04969,44.78528,-69.23628
04970,45.00791,-70.61816
04971,44.92741,-69.38735
04973,44.36825,-69.18629
04974,44.47091,-68.92866
04975,44.62535,-69.58833
04976,44.78927,-69.66773
04978,44.64182,-69.79989
04979,44.93938,-69.80814
04981,44.51402,-68.83905
04982,45.09813,-70.43055
04983,44.92563,-70.28645
04984,44.69659,-70.26720
04985,45.36944,-69.93109
04986,44.54946,-69.21129
04987,44.67415,-69.25184
04988,44.57015,-69.36244
04989,44.42934,-69.64829
04992,44.66366,-70.16268
05001,43.67219,-72.38019
05031,43.70275,-72.59842
05032,43.80158,-72.65776
05033,44.01218,-72.15830
05034,43.57432,-72.64324
05035,43.61155,-72.68604
05036,44.02391,-72.58789
05037,43.45774,-72.49346
05038,43.99116,-72.45729
05039,44.06329,-72.31308
05040,44.06989,-72.19872
05041,43.95657,-72.53861
05042,44.22216,-72.09676
05043,43.80509,-72.20467
05045,43.91801,-72.18024
05046,44.23245,-72.25752
05048,43.58062,-72.42771
05050,44.26691,-72.06404
05051,44.10448,-72.12174
05052,43.59699,-72.35972
05053,43.71945,-72.48923
05055,43.77763,-72.32401
05056,43.50885,-72.69369
05058,43.88158,-72.27231
05059,43.63817,-72.43040
05060,43.96707,-72.70860
05061,43.91676,-72.57018
05062,43.49649,-72.59997
05065,43.78248,-72.42336
05067,43.67736,-72.51807
05068,43.78080,-72.54810
05069,44.20407,-72.13120
05070,43.85160,-72.34329
05071,43.56175,-72.54923
05072,43.89871,-72.37207
05075,43.84541,-72.28606
05076,44.14185,-72.23096
05077,43.90880,-72.45931
05079,43.95676,-72.32654
05081,44.12259,-72.06591
05083,43.91890,-72.26810
05084,43.72974,-72.45144
05086,44.10895,-72.30073
05089,43.49560,-72.44225
05091,43.63147,-72.57109
05101,43.18214,-72.49322
05141,43.15069,-72.56924
05142,43.39758,-72.58034
05143,43.27763,-72.64035
05146,43.18494,-72.63398
05148,43.23136,-72.79101
05149,43.35688,-72.70908
05150,43.33443,-72.53079
05151,43.39532,-72.49697
05152,43.23300,-72.93706
05153,43.41844,-72.64255
05154,43.13522,-72.54477
05155,43.07733,-72.91853
05156,43.31063,-72.46162
05158,43.08405,-72.46972
05161,43.32144,-72.80290
05201,42.86921,-73.12852
05250,43.10362,-73.17320
05251,43.26415,-73.06368
05252,43.08205,-73.06677
05253,43.24576,-73.00207
05254,43.15268,-73.06130
05255,43.13789,-73.02363
05257,42.95872,-73.26076
05260,42.82057,-73.27440
05261,42.77029,-73.17905
05262,42.97370,-73.07529
05301,42.83868,-72.65999
05340,43.16888,-72.97273
05341,42.97454,-72.80105
05342,42.77750,-72.79482
05343,43.10266,-72.82001
05345,42.98727,-72.68471
05346,43.03772,-72.53653
05350,42.79094,-72.97264
05352,42.80826,-73.07637
05353,43.06927,-72.68046
05354,42.76413,-72.52209
05355,43.01948,-72.81215
05356,42.97591,-72.86461
05358,42.77334,-72.70547
05359,43.15309,-72.71592
05360,43.00012,-72.94697
05361,42.77427,-72.88591
05362,42.93522,-72.66042
05363,42.88278,-72.89313
05401,44.47662,-73.21000
05403,44.44487,-73.17347
05404,44.49559,-73.18486
05405,44.47386,-73.19568
05408,44.51185,-73.24961
05439,44.49453,-73.16527
05440,44.95788,-73.29197
05441,44.78876,-72.76379
05442,44.75719,-72.67133
05443,44.13955,-73.03982
05444,44.64973,-72.89696
05445,44.30996,-73.22098
05446,44.54126,-73.18442
05447,44.93245,-72.70189
05448,44.75054,-72.90090
05450,44.89458,-72.79525
05452,44.53862,-73.05022
05454,44.71029,-73.02888
05455,44.80169,-72.96739
05456,44.21389,-73.26209
05457,44.95887,-72.92189
05458,44.71785,-73.30749
05459,44.95006,-73.00537
05461,44.33210,-73.08613
05462,44.31254,-72.95211
05463,44.87132,-73.34920
05464,44.64626,-72.81900
05465,44.46417,-72.95106
05468,44.65737,-73.14449
05471,44.82792,-72.57742
05472,44.10278,-73.15520
05473,44.24194,-73.19466
05474,44.78773,-73.29799
05476,44.95523,-72.64314
05477,44.41660,-72.96235
05478,44.80842,-73.08251
05481,44.77292,-73.20539
05482,44.38066,-73.21101
05483,44.88976,-72.96326
05485,44.91002,-72.97666
05486,44.64225,-73.30774
05487,44.21033,-72.99337
05488,44.92048,-73.12474
05489,44.56770,-72.90276
05491,44.11196,-73.31080
05492,44.73796,-72.76236
05494,44.60742,-73.00364
05495,44.42917,-73.09631
05602,44.27497,-72.60944
05640,44.34033,-72.49746
05641,44.18884,-72.47217
05647,44.40948,-72.25913
05648,44.38329,-72.49248
05649,44.16656,-72.34660
05650,44.38462,-72.43594
05651,44.28231,-72.48926
05652,44.72389,-72.61041
05653,44.71489,-72.47274
05654,44.14029,-72.47566
05655,44.62426,-72.57042
05656,44.64812,-72.68884
05657,44.53408,-72.52827
05658,44.36485,-72.35487
05660,44.25400,-72.73448
05661,44.53234,-72.62026
05663,44.14761,-72.69128
05664,44.16717,-72.65314
05667,44.26904,-72.38887
05669,44.06511,-72.72962
05672,44.49181,-72.71261
05673,44.19897,-72.84083
05674,44.11253,-72.87403
05675,44.07617,-72.42263
05676,44.31430,-72.79869
05677,44.40830,-72.70997
05678,44.15731,-72.47764
05679,44.10894,-72.53191
05680,44.54114,-72.47296
05681,44.45808,-72.37913
05682,44.39330,-72.56349
05701,43.62458,-72.91021
05730,43.43767,-72.79388
05732,43.64659,-73.21144
05733,43.81047,-73.09028
05734,43.98172,-73.33194
05735,43.65272,-73.16120
05736,43.61906,-73.01341
05737,43.77780,-72.89686
05738,43.52344,-72.86017
05739,43.34262,-73.00020
05740,43.97175,-73.10528
05742,43.41965,-72.91080
05743,43.66991,-73.30937
05744,43.69401,-73.08046
05747,44.00529,-72.84131
05748,43.90541,-72.91833
05751,43.65759,-72.78441
05753,43.99778,-73.17830
05757,43.48010,-73.12364
05758,43.45079,-72.75779
05759,43.53211,-72.96480
05760,43.80062,-73.28970
05761,43.36093,-73.15176
05762,43.80408,-72.83697
05763,43.73020,-72.99523
05764,43.53993,-73.18919
05765,43.65167,-73.03465
05766,43.98494,-72.99677
05767,43.87941,-72.83168
05769,43.93207,-73.11982
05770,43.88195,-73.32450
05772,43.75080,-72.76091
05773,43.42011,-72.98707
05774,43.44282,-73.19106
05775,43.36596,-73.22839
05776,43.25285,-73.19735
05777,43.55645,-73.04879
05778,43.87640,-73.21257
05819,44.40472,-71.98307
05820,44.76312,-72.37524
05821,44.31135,-72.11485
05822,44.75164,-72.14027
05824,44.43908,-71.82610
05825,44.86498,-72.23936
05826,44.64773,-72.40209
05827,44.67671,-72.36257
05828,44.43750,-72.12482
05829,44.96729,-72.06806
05830,44.97210,-71.98697
05832,44.58929,-71.91336
05833,44.84981,-71.96560
05836,44.51156,-72.26614
05837,44.66377,-71.80519
05839,44.67368,-72.20701
05841,44.60201,-72.28476
05842,44.55893,-72.23157
05843,44.51871,-72.34897
05845,44.80077,-72.29057
05846,44.80150,-71.85840
05847,44.79344,-72.45845
05850,44.54057,-72.01550
05851,44.55714,-72.08058
05853,44.89613,-71.94124
05855,44.92701,-72.19244
05857,44.92891,-72.31270
05858,44.55879,-71.81692
05859,44.96667,-72.44303
05860,44.80266,-72.10400
05862,44.31818,-72.21612
05866,44.64074,-72.11088
05867,44.66507,-72.03597
05868,44.90212,-72.37793
05871,44.68930,-71.93695
05872,44.86853,-72.04803
05873,44.41842,-72.20327
05874,44.88347,-72.48496
05875,44.70985,-72.24696
05901,44.94082,-71.65470
05902,45.00959,-71.48793
05903,44.93500,-71.58804
05904,44.41618,-71.70687
05905,44.70278,-71.67777
05906,44.48310,-71.72045
05907,44.91116,-71.81870
06001,41.78716,-72.85205
06002,41.84377,-72.74100
06010,41.68158,-72.94075
06013,41.74908,-72.94866
06016,41.90190,-72.54743
06018,42.02580,-73.31171
06019,41.85751,-72.90277
06020,41.83462,-72.92872
06021,42.01723,-73.10482
06022,41.86543,-72.92733
06023,41.61259,-72.72009
06024,42.01214,-73.27426
06026,41.92972,-72.74538
06027,42.00493,-72.91570
06029,41.91415,-72.44557
06031,41.95526,-73.31678
06032,41.73105,-72.85710
06033,41.70746,-72.53893
06035,41.96056,-72.80459
06037,41.60545,-72.77850
06039,41.95270,-73.45863
06040,41.76141,-72.52561
06042,41.80264,-72.52104
06043,41.76459,-72.43757
06051,41.66513,-72.76981
06052,41.65561,-72.80313
06053,41.68804,-72.79347
06057,41.84105,-72.99866
06058,41.96977,-73.17844
06059,41.95703,-72.94249
06060,42.01474,-72.85926
06061,41.87560,-72.96684
06062,41.67364,-72.85973
06063,41.92520,-72.97129
06065,41.97468,-73.00766
06066,41.83756,-72.45904
06067,41.65662,-72.66178
06068,42.00724,-73.42223
06069,41.86076,-73.44921
06070,41.87597,-72.80977
